StateCode,Altitude,Latitude,Longitude,UsgsGaugeId,Name
NC,2115.13,35.27305556,-82.7058333,03441000,"DAVIDSON RIVER NEAR BREVARD, NC"
NC,2088.47,35.39805556,-82.595,03446000,"MILLS RIVER NEAR MILLS RIVER, NC"
NC,1976.58,35.5683333,-82.5447222,03451000,"SWANNANOA RIVER AT BILTMORE, NC"
NC,1950.28,35.60888889,-82.5780556,03451500,"FRENCH BROAD RIVER AT ASHEVILLE, NC"
NC,1700.41,35.7697222,-82.6208333,03453000,"IVY RIVER NEAR MARSHALL, NC"
NC,1646.79,35.78638889,-82.6608333,03453500,"FRENCH BROAD RIVER AT MARSHALL, NC"
NC,2976,35.3961111,-82.9375,03455500,"W F PIGEON R ABOVE LAKE LOGAN NR HAZELWOOD, NC"
NC,2674.34,35.46166667,-82.8697222,03456500,"EAST FORK PIGEON RIVER NEAR CANTON, NC"
NC,2335.95,35.635,-82.99,03459500,"PIGEON RIVER NEAR HEPCO, NC"
NC,2456.88,35.6672222,-83.0727778,03460000,"CATALOOCHEE CREEK NEAR CATALOOCHEE, NC"
NC,1360,35.7836111,-83.1119444,03460795,"PIGEON R BL POWER PLANT NR WATERVILLE, NC"
NC,2658,35.83138889,-82.1841667,03463300,"SOUTH TOE RIVER NEAR CELO, NC"
NC,1519.3,36.1764961,-82.457364,03465500,"NOLICHUCKY RIVER AT EMBREEVILLE, TN"
VA,1792.3,36.65178127,-81.8440102,03473000,"S F HOLSTON RIVER NEAR DAMASCUS, VA"
NC,2607.84,36.23916667,-81.8222222,03479000,"WATAUGA RIVER NEAR SUGAR GROVE, NC"
VA,1703.53,36.89678115,-81.7462293,03488000,"N F HOLSTON RIVER NEAR SALTVILLE, VA"
TN,1106.92,35.66453328,-83.7112821,03497300,"LITTLE RIVER ABOVE TOWNSEND, TN"
TN,850,35.7856206,-83.88460359,03498500,"LITTLE RIVER NEAR MARYVILLE, TN"
NC,2017.18,35.15888889,-83.3941667,03500240,"CARTOOGECHAYE CREEK NEAR FRANKLIN, NC"
NC,1761.19,35.33638889,-83.5269444,03503000,"LITTLE TENNESSEE RIVER AT NEEDMORE, NC"
NC,3072.97,35.1275,-83.6186111,03504000,"NANTAHALA RIVER NEAR RAINBOW SPRINGS, NC"
NC,1910,35.305,-83.6522222,03505550,"NANTAHALA RIVER NEAR HEWITT, NC"
NC,1920,35.38444444,-83.2916667,03510577,"TUCKASEGEE RIVER AT BARKER'S CREEK, NC"
NC,1843.3,35.46138889,-83.3536111,03512000,"OCONALUFTEE RIVER AT BIRDTOWN, NC"
NC,1714.54,35.4275,-83.4469444,03513000,"TUCKASEGEE RIVER AT BRYSON CITY, NC"
TN,846.64,35.3620163,-84.2790141,03518500,"TELLICO RIVER AT TELLICO PLAINS, TN"
VA,1499.78,36.9448295,-82.1548569,03524000,"CLINCH RIVER AT CLEVELAND, VA"
VA,1925.29,36.92926938,-82.4562619,03524500,"GUEST RIVER AT COEBURN, VA"
VA,1195.91,36.64870849,-82.7504384,03527000,"CLINCH RIVER AT SPEERS FERRY, VA"
VA,1458.34,36.86898536,-82.7754387,03529500,"POWELL RIVER AT BIG STONE GAP, VA"
TN,,35.96501528,-84.178662,03535400,"BEAVER CREEK AT SOLWAY, TN"
TN,1365.88,36.06166667,-84.96138889,03538830,"OBED RIVER AT ADAMS BRIDGE NEAR CROSSVILLE, TN"
TN,1445.1,35.99766528,-84.8224946,03539600,"DADDYS CREEK NEAR HEBBERTSBURG, TN"
TN,1040.99,36.1031293,-84.7182771,03539778,"CLEAR CREEK AT LILLY BRIDGE NEAR LANCING, TN"
TN,891.91,36.0814937,-84.6703113,03539800,"OBED RIVER NEAR LANCING, TN"
TN,760.73,35.9831307,-84.557992,03540500,"EMORY RIVER AT OAKDALE, TN"
NC,1556.46,35.13888889,-83.9805556,03550000,"VALLEY RIVER AT TOMOTLA, NC"
TN,665.56,35.29514804,-84.759955,03566000,"HIWASSEE RIVER AT CHARLESTON, TN"
GA,663.8,34.8975,-85.4630556,03568933,"LOOKOUT CREEK NEAR NEW ENGLAND, GA"
AL,1100,34.4986981,-85.9296966,03572690,"SOUTH SAUTY CREEK NEAR RAINSVILLE, ALA"
AL,570.95,34.6242547,-86.3063737,03574500,PAINT ROCK RIVER NEAR WOODVILLE AL
TN,878.23,35.47090987,-86.1216556,03596000,"DUCK RIVER BELOW MANCHESTER, TN"
MN,787.58,48.01210765,-89.6161984,04010500,PIGEON RIVER AT MIDDLE FALLS NR GRAND PORTAGE MN
MN,,46.94688005,-91.7924013,04015330,"KNIFE RIVER NEAR TWO HARBORS, MN"
MN,1500,47.4811111,-92.04,04015438,"ST. LOUIS RIVER NEAR SKIBO, MN"
MN,1101.23,46.7032765,-92.4188018,04024000,"ST. LOUIS RIVER AT SCANLON, MN"
WI,601.1,46.6333333,-92.0938889,04024430,"NEMADJI RIVER NEAR SOUTH SUPERIOR, WI"
WI,1390,46.27055556,-90.7072222,04026450,"BAD RIVER NEAR MELLEN, WI"
WI,1135,46.3947222,-90.59,04026561,"TYLER FORKS RIVER AT STRICKER ROAD NEAR MELLEN, WI"
WI,668.35,46.4866144,-90.696297,04027000,"BAD RIVER NEAR ODANAH, WI"
MI,1154.3,46.5113361,-90.0746179,04031000,"BLACK RIVER NEAR BESSEMER, MI"
MI,1299.66,46.5472222,-89.7772222,04032000,"PRESQUE ISLE RIVER NEAR TULA, MI"
MI,1485.66,46.3568916,-89.0765285,04033000,"MIDDLE BRANCH ONTONAGON RIVER NEAR PAULDING, MI"
MI,1290.81,46.5874471,-89.5418197,04036000,"WEST BRANCH ONTONAGON RIVER NEAR BERGLAND, MI"
MI,1672.69,46.25328179,-89.4515357,04037500,"CISCO BRANCH ONTONAGON R AT CISCO LAKE OUTLET, MI"
MI,638.72,46.7207742,-89.207086,04040000,"ONTONAGON RIVER NEAR ROCKLAND, MI"
MI,820,47.3226993,-88.4053895,04040260,"GRATIOT RIVER AT 5 MILE POINT ROAD NEAR AHMEEK, MI"
MI,1214.4,46.58410589,-88.5759697,04040500,"STURGEON RIVER NEAR SIDNAW, MI"
MI,680,47.0840943,-88.5506792,04043016,"PILGRIM RIVER AT PARADISE RD NR DODGEVILLE, MI"
MI,621.7,47.22853637,-88.3853928,04043050,"TRAP ROCK RIVER NEAR LAKE LINDEN, MI"
MI,870,46.7346552,-88.4431868,04043097,"FALLS RIVER NEAR L'ANSE, MI"
MI,630,46.80409698,-88.3170724,04043150,"SILVER RIVER NEAR L'ANSE, MI"
MI,1080,46.78214818,-87.8776299,04043238,"SALMON TROUT RIVER NEAR BIG BAY, MI"
MI,598.02,46.5727096,-87.410972,04044003,"DEAD RIVER AT MARQUETTE, MI"
MI,592.5,46.49576839,-87.3504182,04044599,"CHOCOLAY RIVER AT GREEN BAY STREET AT HARVEY, MI"
MI,650,46.34077908,-86.8501514,04044724,"AU TRAIN RIVER AT FOREST LAKE, MI"
MI,698.03,46.57501478,-85.2695548,04045500,"TAHQUAMENON RIVER NEAR PARADISE, MI"
MI,1521.2,46.49910267,-87.8865238,04057800,"MIDDLE BRANCH ESCANABA RIVER AT HUMBOLDT, MI"
MI,1102.68,46.3171649,-87.5020817,04058100,"MIDDLE BRANCH ESCANABA RIVER NR PRINCETON, MI"
MI,749.26,45.9085727,-87.2137482,04059000,"ESCANABA RIVER AT CORNELL, MI"
MI,681.77,45.7549674,-87.2020793,04059500,"FORD RIVER NEAR HYDE, MI"
MI,1438.7,46.05856639,-88.627354,04060500,"IRON RIVER AT CASPIAN, MI"
MI,1240,45.96078737,-88.3159663,04060993,"BRULE RIVER AT US HIGHWAY 2 NEAR FLORENCE, WI"
MI,1260,46.0110635,-88.2584682,04062000,"PAINT RIVER NEAR ALPHA, MI"
MI,1119.23,45.9513419,-88.1892993,04063000,"MENOMINEE RIVER NEAR FLORENCE, WI"
WI,1406.24,45.7636111,-88.4636111,04063700,"POPPLE RIVER NEAR FENCE, WI"
WI,1098.83,45.8372222,-88.2252778,04064500,"PINE RIVER BELOW PINE R POWERPLANT NR FLORENCE, WI"
MI,880,45.76777778,-87.9805556,04065106,"MENOMINEE RIVER AT NIAGARA, WI"
MI,860,45.77607029,-87.82845849,04065650,"STURGEON RIVER AT US HWY-2 AT LORETTO, MI"
MI,740,45.5794444,-87.7869444,04066003,"MENOMINEE RIVER BELOW PEMENE CREEK NEAR PEMBINE,WI"
WI,855,45.5,-88,04066500,"PIKE RIVER AT AMBERG, WI"
WI,980,45.38774406,-88.3051099,04067958,"PESHTIGO RIVER NEAR WABENO, WI"
WI,660,44.49,-88.1811111,04072076,"SILVER CREEK AT FLORIST DRIVE AT ONEIDA, WI"
WI,990,44.8980311,-88.8442729,04077630,"RED RIVER AT MORGAN ROAD NEAR MORGAN, WI"
WI,803.86,44.7247222,-88.7361111,04078500,"EMBARRASS RIVER NEAR EMBARRASS, WI"
WI,773.94,44.4124806,-88.8653842,04080000,"LITTLE WOLF RIVER AT ROYALTON, WI"
WI,779.95,44.32916667,-88.9958333,04081000,"WAUPACA RIVER NEAR WAUPACA, WI"
WI,740,44.24805556,-88.4230556,04084445,"FOX RIVER AT APPLETON, WI"
WI,620,44.3055449,-88.1712146,04084911,"PLUM CREEK NEAR WRIGHTSTOWN, WI"
WI,640,44.37194444,-88.0922222,04085108,"EAST RIVER @ CNTY TRUNK HIGHWAY ZZ NR GREENLEAF,WI"
WI,590.1,44.10616667,-87.7160278,04085427,"MANITOWOC RIVER AT MANITOWOC, WI"
WI,795.15,43.32305556,-87.9786111,04086500,"CEDAR CREEK NEAR CEDARBURG, WI"
WI,653.35,43.28027778,-87.9425,04086600,"MILWAUKEE RIVER NEAR CEDARBURG, WI"
WI,606.91,43.10001159,-87.9089745,04087000,"MILWAUKEE RIVER AT MILWAUKEE, WI"
WI,755.27,43.17277778,-88.10388889,04087030,"MENOMONEE RIVER AT MENOMONEE FALLS, WI"
WI,635,43.0438333,-88.0051111,04087119,"HONEY CREEK AT WAUWATOSA, WI"
WI,628.58,43.04555556,-87.9997222,04087120,"MENOMONEE RIVER AT WAUWATOSA, WI"
WI,588.56,42.9975,-87.92638889,04087159,"KINNICKINNIC RIVER @ S. 11TH STREET @ MILWAUKEE,WI"
WI,631.13,42.925,-87.87,04087204,"OAK CREEK AT SOUTH MILWAUKEE, WI"
WI,619.83,42.64694444,-87.8605556,04087257,"PIKE RIVER NEAR RACINE, WI"
MI,823.96,42.7272571,-84.4780317,04112500,"RED CEDAR RIVER AT EAST LANSING, MI"
MI,624.8,43.0822491,-85.5908648,04118500,"ROGUE RIVER NEAR ROCKFORD, MI"
MI,585.7,42.96447088,-85.6764199,04119000,"GRAND RIVER AT GRAND RAPIDS, MI"
MI,850,44.19334009,-85.7697863,04125460,"PINE RIVER AT HIGH SCHOOL BRIDGE NR HOXEYVILLE, MI"
MI,830,44.65667,-85.436731,04126970,"BOARDMAN R ABOVE BROWN BRIDGE ROAD NR MAYFIELD, MI"
MI,596.43,45.10250676,-85.0981122,04127800,"JORDAN RIVER NEAR EAST JORDAN, MI"
MI,605,46.19055556,-84.6122222,04127917,"PINE RIVER NEAR RUDYARD, MI"
MI,770,45.27445746,-84.6000315,04127997,"STURGEON RIVER AT WOLVERINE, MI"
MI,710.38,43.62614048,-84.70778969,04154000,"CHIPPEWA RIVER NEAR MOUNT PLEASANT, MI"
MI,846.5,42.63336646,-83.2243782,04161000,"CLINTON RIVER AT AUBURN HILLS, MI"
MI,755.11,42.68836558,-83.1429886,04161540,"PAINT CREEK AT ROCHESTER, MI"
MI,850,42.30031476,-83.8982774,04173500,"MILL CREEK NEAR DEXTER, MI"
MI,744.81,42.28698238,-83.7338296,04174500,"HURON RIVER AT ANN ARBOR, MI"
OH,595.25,41.5000526,-83.7127145,04193500,Maumee River at Waterville OH
OH,572.96,41.49116178,-83.2246454,04195820,Portage River near Elmore OH
OH,625.06,41.3078307,-83.1588088,04198000,Sandusky River near Fremont OH
OH,594.51,41.38199,-82.3168273,04199500,Vermilion River near Vermilion OH
OH,649.33,41.4067149,-81.8870822,04201500,Rocky River near Berea OH
OH,739.35,41.1356112,-81.5470622,04206000,Cuyahoga River at Old Portage OH
OH,875.58,41.38449868,-81.5273419,04207200,Tinkers Creek at Bedford OH
OH,582.66,41.39533087,-81.6298478,04208000,Cuyahoga River at Independence OH
OH,583.02,41.630881,-81.40344549,04209000,Chagrin River at Willoughby OH
OH,595.51,41.7189339,-81.2278789,04212100,Grand River near Painesville OH
OH,609.31,41.92699898,-80.6039659,04213000,Conneaut Creek at Conneaut OH
NY,800,41.9920003,-80.2911737,04213075,"Brandy Run near Girard, PA"
PA,600,42.07388889,-80.2347222,04213152,"Walnut Creek Upstream Pool, near Erie, PA"
NY,738.85,42.4633333,-78.9341667,04213500,CATTARAUGUS CREEK AT GOWANDA NY
NY,604.86,42.8297222,-78.775,04215500,CAZENOVIA CREEK AT EBENEZER NY
NY,571.19,43.09305556,-78.6361111,04218000,TONAWANDA CREEK AT RAPIDS NY
NY,586.41,42.97777778,-78.7636111,04218518,ELLICOTT CREEK BELOW WILLIAMSVILLE NY
NY,610,43.1736111,-78.3866667,04220045,OAK ORCHARD CREEK NEAR SHELBY NY
NY,1080,42.57027778,-78.0422222,04223000,GENESEE RIVER AT PORTAGEVILLE NY
NY,715.6,42.53555556,-77.7041667,04224775,CANASERAGA CREEK ABOVE DANSVILLE NY
NY,500.11,42.91777778,-77.7572222,04228500,GENESEE RIVER AT AVON NY
NY,610,42.9572222,-77.58888889,04229500,HONEOYE CREEK AT HONEOYE FALLS NY
NY,560.86,43.01,-77.79138889,04230500,OATKA CREEK AT GARBUTT NY
NY,445.35,42.68027778,-76.95388889,04232482,KEUKA LAKE OUTLET AT DRESDEN NY
NY,379.97,42.4272222,-76.5216667,04233255,CAYUGA INLET AT ITHACA NY
NY,,42.38138889,-76.3944444,04233286,SIXMILE CREEK AT BROOKTONDALE NY
NY,795.13,42.4533333,-76.47277778,04234000,FALL CREEK NEAR ITHACA NY
NY,671.44,42.91805556,-77.23277778,04235000,CANANDAIGUA OUTLET AT CHAPIN NY
NY,523.14,42.95777778,-77.0680556,04235250,FLINT CREEK AT PHELPS NY
NY,490.12,43.3011111,-75.6214722,04242500,EAST BRANCH FISH CREEK AT TABERG NY
NY,489.54,43.02305556,-75.8586111,04244000,CHITTENANGO CREEK NEAR CHITTENANGO NY
NY,935.5,43.51166667,-75.3066667,04252500,BLACK RIVER NEAR BOONVILLE NY
NY,1479.92,43.61027778,-75.1105556,04254500,MOOSE RIVER AT MCKEEVER NY
NY,972.84,43.74680556,-75.3334444,04256000,INDEPENDENCE RIVER AT DONNATTSBURG NY
NY,373.88,43.98555556,-75.9247222,04260500,BLACK RIVER AT WATERTOWN NY
NY,738.51,44.18555556,-75.3308333,04262500,WEST BRANCH OSWEGATCHIE RIVER NEAR HARRISVILLE NY
NY,971.64,44.5986111,-74.7372222,04268800,WEST BRANCH ST. REGIS RIVER NEAR PARISHVILLE NY
NY,164.93,45,-73.5008333,04271500,GREAT CHAZY RIVER AT PERRY MILLS NY
NY,545.37,44.43738889,-73.6809722,04275000,EAST BRANCH AUSABLE RIVER AT AU SABLE FORKS NY
NY,505.65,44.45138889,-73.6425,04275500,AUSABLE RIVER NEAR AU SABLE FORKS NY
VT,110,43.6242324,-73.3115011,04280000,"POULTNEY RIVER BELOW FAIR HAVEN, VT"
NY,315.77,43.46388889,-73.2841667,04280450,METTAWEE RIVER NEAR MIDDLE GRANVILLE NY
VT,335.75,44.01311488,-73.1678954,04282500,"OTTER CREEK AT MIDDLEBURY, VT"
VT,235,44.0617249,-73.17067429,04282525,"NEW HAVEN RIVER @ BROOKSVILLE, NR MIDDLEBURY, VT"
VT,543.93,44.2772802,-72.7426163,04288000,"MAD RIVER NEAR MORETOWN, VT"
VT,1240,44.5039413,-72.7817883,04288230,"RANCH BROOK AT RANCH CAMP, NEAR STOWE, VT"
VT,428,44.37033339,-72.7687298,04289000,"LITTLE RIVER NEAR WATERBURY, VT"
VT,191.17,44.47893867,-73.1387381,04290500,"WINOOSKI RIVER NEAR ESSEX JUNCTION, VT"
VT,506.7,44.6228287,-72.6762308,04292000,"LAMOILLE RIVER AT JOHNSON, VT"
VT,288.9,44.67921477,-73.0726365,04292500,"LAMOILLE RIVER AT EAST GEORGIA, VT"
VT,106.9,44.91670937,-73.1284645,04294000,"MISSISQUOI RIVER AT SWANTON, VT"
VT,682.36,44.94032449,-72.1892684,04296500,"CLYDE RIVER AT NEWPORT, VT"
ND,861.8,46.861075,-96.7836924,05054000,"RED RIVER OF THE NORTH AT FARGO, ND"
MN,,47.1133333,-96.3858333,05063398,"S. BR. WILD RICE RIVER AT CO. RD. 27 NR FELTON, MN"
ND,1101.04,48.86527259,-98.0059317,05099400,"LITTLE SOUTH PEMBINA RIVER NR WALHALLA, ND"
ND,933.34,48.9133284,-97.9170369,05099600,"PEMBINA RIVER AT WALHALLA, ND"
MN,1180,48.2646282,-92.5659935,05129115,"VERMILION RIVER NR CRANE LAKE, MN"
MN,1083.59,48.39577636,-93.5493266,05131500,"LITTLE FORK RIVER AT LITTLEFORK, MN"
MN,1144.71,48.1957849,-93.8071245,05132000,"BIG FORK RIVER AT BIG FALLS, MN"
MN,1034.63,45.55968715,-94.2336033,05270500,"SAUK RIVER NEAR ST. CLOUD, MN"
MN,958.49,45.5471875,-94.145822,05270700,"MISSISSIPPI RIVER AT ST. CLOUD, MN"
MN,984.47,44.71516667,-95.5441111,05313500,"YELLOW MEDICINE RIVER NEAR GRANITE FALLS, MN"
MN,,44.43016667,-95.8295556,05315000,"REDWOOD RIVER NEAR MARSHALL, MN"
MN,972.33,44.5235701,-95.1724992,05316500,"REDWOOD RIVER NEAR REDWOOD FALLS, MN"
WI,1275,46.1713409,-91.32935,05331833,"NAMEKAGON RIVER AT LEONARDS, WI"
MN,882.28,46.0761111,-92.2466667,05333500,"ST. CROIX RIVER NEAR DANBURY, WI"
MN,931.5,46.1055048,-92.8640899,05336700,"KETTLE RIVER BELOW SANDSTONE, MN"
MN,,45.84162199,-92.9335412,05338500,"SNAKE RIVER NEAR PINE CITY, MN"
MN,690.04,45.4069444,-92.6469444,05340500,"ST. CROIX RIVER AT ST. CROIX FALLS, WI"
WI,690,44.8308333,-92.7330556,05342000,"KINNICKINNIC RIVER NEAR RIVER FALLS, WI"
MN,851.99,44.66663318,-93.0549358,05345000,"VERMILLION RIVER NEAR EMPIRE, MN"
MN,699.16,44.5638559,-92.7321429,05355200,"CANNON RIVER AT WELCH, MN"
WI,1256.78,45.8486111,-91.0788889,05356000,"CHIPPEWA RIVER AT BISHOPS BRIDGE NEAR WINTER, WI"
WI,1092.71,45.30802638,-90.956525,05362000,"JUMP RIVER AT SHELDON, WI"
WI,775,44.8225833,-91.5076111,05365550,"CHIPPEWA RIVER BELOW DELLS DAM AT EAU CLAIRE, WI"
WI,767.38,44.87527778,-91.9380556,05369000,"RED CEDAR RIVER AT MENOMONIE, WI"
WI,962.31,44.5597222,-90.615,05381000,"BLACK RIVER AT NEILLSVILLE, WI"
WI,1297.21,45.2358333,-89.6497222,05394500,"PRAIRIE RIVER NEAR MERRILL, WI"
WI,1255,45.1575,-89.5975,05395063,"PINE RIVER AT CENTER AVENUE NEAR MERRILL, WI"
WI,1220,44.9725,-89.9052778,05396000,"BIG RIB RIVER AT RIB FALLS, WI"
WI,1177.84,44.91888889,-89.5519444,05397500,"EAU CLAIRE RIVER AT KELLY, WI"
WI,1154.19,44.8219098,-90.0795754,05399500,"BIG EAU PLEINE RIVER AT STRATFORD, WI"
WI,788.11,43.48166667,-89.6363889,05405000,"BARABOO RIVER NEAR BARABOO, WI"
IA,1036.73,43.20727778,-91.9503333,05411600,"Turkey River at Spillville, IA"
IA,694.93,42.84348517,-91.4012767,05412020,"Turkey River above French Hollow Cr at Elkader, IA"
WI,642.29,42.7311111,-90.6402778,05414000,"PLATTE RIVER NEAR ROCKVILLE, WI"
IA,900.41,42.4699878,-91.4487147,05416900,"Maquoketa River at Manchester, IA"
WI,839.29,43.44444444,-88.845,05425912,"BEAVERDAM RIVER AT BEAVER DAM, WI"
WI,806.85,42.83333785,-89.19678199,05430150,"BADFISH CREEK NEAR COOKSVILLE, WI"
IL,743.18,42.3027969,-89.6195605,05435500,"PECATONICA RIVER AT FREEPORT, IL"
IL,822.8,42.27666667,-88.51,05438030,"FRANKLINVILLE CREEK AT FRANKLINVILLE, IL"
IA,973.02,43.06219456,-92.6738835,05457700,"Cedar River at Charles City, IA"
IA,1069.59,43.16496176,-93.1927034,05459500,"Winnebago River at Mason City, IA"
IA,824.14,42.4955419,-92.3343516,05464000,"Cedar River at Waterloo, IA"
IA,700.47,41.97194549,-91.6671239,05464500,"Cedar River at Cedar Rapids, IA"
IA,888.61,42.0665132,-93.6201343,05470000,"South Skunk River near Ames, IA"
IA,881,42.02304157,-93.6304962,05470500,"Squaw Creek at Ames, IA"
IA,969.38,42.50830276,-94.2035732,05480500,"Des Moines River at Fort Dodge, IA"
IA,989.57,42.43247506,-93.8057762,05481000,"Boone River near Webster City, IA"
IA,967.09,41.98803907,-94.3769127,05482500,"North Raccoon River near Jefferson, IA"
IA,773.91,41.5616561,-93.7035539,05484650,"Raccoon River at 63rd Street at Des Moines, IA"
IA,801.04,41.5872114,-93.7032762,05484800,"Walnut Creek at Des Moines, IA"
IA,762.83,41.24663889,-93.2901667,05487980,"White Breast Creek near Dallas, IA"
IL,504.52,40.1428237,-91.33737,05495500,"BEAR CREEK NEAR MARCELLINE, IL"
MO,482.91,39.89663889,-91.5801667,05500000,"South Fabius River near Taylor, MO"
MO,473.7,39.817,-91.5460278,05501000,"North River at Palmyra, MO"
IL,616.31,42.0872222,-87.8872222,05529000,"DES PLAINES RIVER NEAR DES PLAINES, IL"
IL,594.68,41.82166667,-87.8219444,05532500,"DES PLAINES RIVER AT RIVERSIDE, IL"
IL,506,41.515031,-88.0733913,05539000,"HICKORY CREEK AT JOLIET, IL"
IL,564.62,41.5222527,-88.1925623,05540500,"DU PAGE RIVER AT SHOREWOOD, IL"
WI,792.8,43.0047222,-88.2436111,05543830,"FOX RIVER AT WAUKESHA, WI"
WI,735.47,42.61085116,-88.225923,05545750,"FOX RIVER NEAR NEW MUNSTER, WI"
IL,745,42.0583333,-88.30388889,05550300,"TYLER CREEK AT ELGIN, IL"
IL,704.84,41.93277778,-88.3408333,05551200,"FERSON CREEK NEAR ST. CHARLES, IL"
IL,685,41.8458333,-88.3491667,05551330,"MILL CREEK NEAR BATAVIA, IL"
IL,603.52,41.7336111,-88.3333333,05551540,"FOX RIVER AT MONTGOMERY, IL"
IL,559.76,41.64277778,-88.4433333,05551580,"FOX RIVER AT YORKVILLE, IL"
IL,612.34,41.67166667,-88.44138889,05551700,"BLACKBERRY CREEK NEAR YORKVILLE, IL"
IL,520.58,41.20836786,-88.93091189,05555300,"VERMILION RIVER NEAR LEONORE, IL"
IL,555.39,41.3672222,-89.4977778,05556500,"BIG BUREAU CREEK AT PRINCETON, IL"
IL,508.38,39.8431053,-89.5473197,05576500,"SANGAMON RIVER AT RIVERTON, IL"
MT,5268.17,45.11612778,-112.7504944,06016000,Beaverhead River at Barretts MT
MT,4850,45.4400944,-112.5560917,06026210,Big Hole River near Glen MT
MT,4810,46.21103056,-112.09165,06033000,Boulder River near Boulder MT
MT,6448.47,44.86639167,-111.3387806,06038500,Madison River bl Hebgen Lake nr Grayling MT
MT,4689.03,45.49023056,-111.6345056,06041000,Madison River bl Ennis Lake nr McAllister MT
MT,5167.67,45.4973,-111.2707083,06043500,"Gallatin River near Gallatin Gateway, MT"
MT,3800,47.199025,-112.0959056,06073500,Dearborn River near Craig MT
MT,4350,46.82798056,-111.1922389,06077200,Smith River bl Eagle Cr nr Fort Logan MT
MT,4180,48.42695278,-112.9899833,06091700,Two Medicine River bl South Fork nr Browning MT
MT,4770,47.8830833,-112.6119833,06102500,Teton River bl South Fork nr Choteau MT
MT,2490,47.6684083,-109.6525667,06114700,"Judith River nr mouth, nr Winifred MT"
WY,7727.77,44.56709167,-110.3804056,06186500,Yellowstone River at Yellowstone Lk Outlet YNP
MT,5079.09,45.1121194,-110.7936667,06191500,Yellowstone River at Corwin Springs MT
MT,4056.3,45.8337944,-109.9387056,06200000,Boulder River at Big Timber MT
MT,6340,45.25438735,-109.6998945,06204070,W Rosebud Cr at Emerald Lk Campground nr Roscoe
MT,3957,45.53674167,-109.4220556,06205000,Stillwater River near Absarokee MT
MT,3986.24,45.0099111,-109.0653667,06207500,Clarks Fork Yellowstone River nr Belfry MT
MT,6400,45.0861472,-109.3291889,06209500,Rock Creek near Red Lodge MT
MT,3081.36,45.8001194,-108.4680306,06214500,Yellowstone River at Billings MT
WY,6400,43.441622,-109.4587584,06220800,"WIND RIVER ABOVE RED CREEK, NEAR DUBOIS, WY"
WY,5874,43.1766111,-109.2025556,06224000,"BULL LAKE CREEK ABOVE BULL LAKE, WY"
WY,5436.49,42.7166259,-108.6434455,06233000,"LITTLE POPO AGIE RIVER NEAR LANDER, WY"
WY,9050,44.5080195,-107.4036886,06278300,"SHELL CREEK ABOVE SHELL CREEK RESERVOIR, WY"
WY,4370.05,44.56496097,-107.7128666,06278500,"SHELL CREEK NEAR SHELL, WY"
WY,5580,44.46967158,-109.4304399,06279940,"NORTH FORK SHOSHONE RIVER AT WAPITI, WY"
WY,6200,44.20788889,-109.55525,06280300,"SOUTH FORK SHOSHONE RIVER NEAR VALLEY, WY"
WY,4060,44.8494123,-107.3045253,06298000,"TONGUE RIVER NEAR DAYTON, WY"
WY,5700,43.911357,-106.8894999,06311400,"NF POWDER RIVER BELOW PASS CREEK, NR MAYOWORTH, WY"
SD,3798.15,43.87164727,-103.3363029,06404000,"BATTLE CR NEAR KEYSTONE,SD"
SD,4407.82,44.07665378,-103.482134,06411500,"RAPID CR BELOW PACTOLA DAM,SD"
SD,3401.2,44.05276555,-103.3118507,06412500,"RAPID CR ABOVE CANYON LAKE NEAR RAPID CITY,SD"
SD,3570,44.52026325,-104.0838239,06429905,"SAND CREEK NEAR RANCH A, NEAR BEULAH, WY"
SD,3640,44.48248388,-103.861592,06431500,"SPEARFISH CR AT SPEARFISH,SD"
SD,3008.75,44.66720665,-103.8393696,06433000,"REDWATER RIVER ABOVE BELLE FOURCHE,SD"
SD,3677.11,44.4422065,-103.6293606,06436180,"WHITEWOOD CR ABOVE WHITEWOOD,SD"
NE,2287.57,42.9022222,-100.3622222,06461500,"Niobrara River near Sparks, Nebr."
SD,1294.18,43.56700265,-96.7113274,06482020,"BIG SIOUX R AT NORTH CLIFF AVE AT SIOUX FALLS,SD"
CO,7810.39,40.93663889,-106.3391944,06620000,"NORTH PLATTE RIVER NEAR NORTHGATE, CO"
WY,8270,41.0235791,-106.824766,06623800,"ENCAMPMENT RIVER AB HOG PARK CR, NR ENCAMPMENT, WY"
WY,6970,41.30329849,-106.7153129,06625000,"ENCAMPMENT RIVER AT MOUTH, NEAR ENCAMPMENT, WY"
WY,7790,41.58524549,-106.2227908,06632400,"ROCK CREEK AB KING CANYON CANAL, NR ARLINGTON, WY"
WY,5890,42.48995905,-107.1339449,06639000,"SWEETWATER RIVER NEAR ALCOVA, WY"
WY,4660,42.65249599,-105.1591434,06652000,"NORTH PLATTE RIVER AT ORIN, WY"
CO,6845.86,39.16276858,-105.3102732,06700000,"SOUTH PLATTE RIVER ABOVE CHEESMAN LAKE, CO."
CO,5290,39.6324876,-105.014983,06710247,"SOUTH PLATTE RIVER BELOW UNION AVE, AT ENGLEWOOD,C"
CO,8280,39.7519319,-105.661947,06715000,CLEAR CREEK ABV WEST FORK CLEAR CREEK NR EMPIRE CO
